loss1_QHAdam,vloss1_QHAdam
0.15342422759532928,0.09778260405858358
0.07547402282322155,0.06359838802615801
0.060388119890409354,0.06243722043434779
0.05335304177333327,0.049308953523635866
0.04874001991047579,0.04788799527287483
0.04582234555658172,0.04280429913600286
0.043112250029164204,0.04091996556520462
0.04125446497342166,0.05166808255513509
0.03972148115845288,0.03521626797815164
0.03830616928198758,0.03182676902413368
0.03702045953887351,0.031777006283402444
0.03595275080992895,0.03834113389253616
0.03492832916010829,0.03595880727469921
0.03408292862159364,0.03713267092903455
0.03323237394497675,0.03391241408884525
0.032463958013583635,0.029566180095076562
0.03182375106215477,0.02985610478123029
0.031129592544892254,0.037443831274906796
0.030562527039471793,0.027671811019380887
0.0300997453121578,0.030575349385539692
0.029496497087618884,0.026290587961673738
0.028933801286360798,0.029019801750779152
0.02871577769956168,0.025859473938743275
0.02820274490819258,0.025355057751139005
0.027765210347578805,0.03121786732971668
0.027407783749787248,0.03196121145288149
0.027008046666488927,0.02181481802960237
0.02676031757978832,0.033405652344226835
0.02641090239628273,0.01951828081160784
0.026085497225908673,0.028318988367915153
0.02575220972168095,0.02481586463749409
0.02551814129072077,0.02514502996702989
0.025102571110953303,0.028278416320681572
0.02488978834362591,0.024875145435333253
0.024632264139459414,0.020963081729908784
0.02437918487147373,0.024191192880272865
0.02411219401175485,0.019451034841438133
0.024048699482398874,0.02778437166909377
0.023650127075174276,0.02520309262474378
0.02352672496832469,0.03017073674003283
0.02328256851741496,0.02194813159604867
0.023166639416095088,0.024017536220451195
0.02290959823482177,0.016434277382989724
0.022798245193765443,0.026346004888415337
0.022585015893420754,0.024142080773909887
0.022353901499772774,0.02011386455098788
0.022286274593104335,0.026130609010656676
0.02207873822836315,0.021066383756697178
0.02197472512327573,0.020178666080037752
0.021749397000407473,0.019807919149597487
0.021629140924881485,0.02578843687971433
0.021604667118805296,0.02119433695077896
0.021363607927718582,0.019090329612294833
0.021231025393394862,0.024922268614172936
0.021161067692672505,0.017173422900338967
0.02101224328884307,0.019007376884420713
0.02093640700114124,0.017444051186243693
0.02072740489244461,0.021395437526206176
0.020593308107817874,0.022250391960144042
0.020552101817201164,0.01864777703831593
0.020348600045284805,0.024853018725911776
0.02030495489651666,0.02140115775167942
0.02016093695864958,0.019467372968792914
0.01997840978249031,0.015629913856585822
0.020026123438687884,0.01908281775812308
0.01982774194461458,0.020207561259468397
0.01976834452459041,0.018448428265750407
0.019618226497927133,0.023200642454127472
0.01954431569926879,0.018019480504095554
0.019449465083287043,0.01825585992882649
0.019334305027828496,0.019068263051410517
0.019291181166820666,0.017270939794679484
0.0190674470185357,0.017164106793701648
0.019034549524240635,0.018941996018091836
0.018976000136750586,0.016483388277391594
0.018885551956208314,0.019058459016184012
0.01883808589332244,0.022093027432759604
0.018717203063999904,0.01977770479520162
0.018682974996373933,0.014313604436814785
0.018568857786848265,0.016800108256439367
0.018478434365023586,0.021568616618712743
0.018408219102550954,0.02329236423969269
0.018284616297658752,0.014064424080153307
0.01824324390073033,0.015347447186708451
0.018167915688718065,0.02832375088830789
0.0181699146080543,0.01857487909992536
0.017975201322313616,0.01832472520818313
0.017981862808413365,0.021791429328421753
0.017903295548084903,0.015293076820671558
0.01784600711876855,0.017081767516831558
0.01768166918833466,0.01788431876152754
0.01759881064076634,0.013693596546848616
0.01760280572885976,0.018411003179848194
0.017552295025218937,0.015575869965056579
0.017465979096205796,0.0178096761405468
0.01746814974309767,0.02135760648548603
0.017374076289727407,0.020534002015988033
0.017302522429210297,0.01394957077751557
0.017254133344573132,0.014091046993931135
0.01707748200437602,0.01650828498353561
0.017191802059902863,0.013397143339117368
0.017048291735351086,0.018808215687672297
0.017105850192553857,0.015660976650814215
0.0169175072097603,0.013408346260587374
0.01689559722998563,0.019029936405519643
0.016875376351615963,0.0157205181196332
0.0167732382705983,0.019616316107412178
0.016742733896216926,0.014714306384325028
0.016738954998991067,0.017022457977135978
0.016610371303032428,0.018101874984800814
0.016570330558454287,0.01519374507665634
0.01657939639731365,0.013490855902433395
0.016448130224557485,0.014050305080910524
0.016508637710090947,0.01405045177290837
0.016325026307035896,0.01567978126058976
0.01641969345510006,0.015535301029682159
0.016266505009549504,0.01565093074242274
0.016291048567522975,0.01440686684846878
0.016258752485408503,0.015084250623981157
0.016149397441131228,0.016240181237459184
0.016104290497215356,0.015612534341712793
0.016133182622054043,0.020197183042764664
0.015978000788127673,0.013718007907271386
0.01605343310534954,0.013179294601082801
0.016009736755753266,0.01480270375063022
0.015882408811765558,0.014446344502270222
0.015919575843740912,0.01685644881675641
0.0158711853798698,0.014207503033181032
0.015765166521072387,0.01688692770898342
0.015763343075180757,0.016126504379014174
0.015660691211767056,0.020969833567738533
0.015648028021349625,0.01361900895833969
0.015661537296631757,0.015389081423481306
0.01564668400980094,0.016703474812209605
0.015485207977102084,0.01413696858783563
0.015532951337011422,0.0143357691715161
0.01550613096312565,0.014101106310884157
0.015453676443327876,0.016402219315369924
0.01541166050469174,0.015761064554254214
0.01541481069782201,0.014446941656370957
0.015328168822561994,0.014079787274201712
0.015330389834063894,0.0166931610306104
0.015326333389124449,0.016734924639264744
