loss1_Adam,vloss1_Adam
0.0954977779800401,0.04434773907065392
0.04312953907426666,0.03826200372974078
0.03568686713015332,0.03947953095535437
0.031796414825846164,0.022249853377540905
0.02949250052781666,0.025199000830451648
0.027236810379606836,0.021048144539197285
0.025356011256575585,0.028345480779806774
0.02539192531301695,0.021472896471619606
0.02432143894407679,0.02387576710184415
0.02317094537089853,0.022019941791892053
0.02241915416936664,0.022264247675736745
0.02213413061727496,0.018012026044229665
0.02111339743172421,0.019664103128015996
0.020806917059509194,0.026392271310091017
0.020762367298497873,0.025832037538290022
0.019905389182269573,0.021770883214970428
0.019611703644780553,0.027020407438278198
0.019318427395732963,0.016755926293631394
0.018823395092259436,0.017736159493525822
0.01847922875469222,0.024289615283409755
0.018009759782430003,0.01441380496074756
0.018098706426865913,0.015834859251976013
0.017803119217209958,0.01776764563471079
0.017147741529433165,0.012473506639401118
0.017228438728434197,0.01456235514829556
0.017138243031414115,0.013896252766251563
0.016776285326217905,0.012743227342764537
0.016754031715147635,0.025150574862957
0.017099111681037088,0.017504351869225502
0.016266120137537227,0.01659840558966001
0.016262603803592568,0.013277664221823216
0.01627690111626597,0.01646993854890267
0.015707292717607582,0.014686571461459
0.015776148629539154,0.01608042317132155
0.015471660411094918,0.013289992536107699
0.015593249221058453,0.01957908786088228
0.015385655649444637,0.02130179517964522
0.015079539823619759,0.016520446985960006
0.01569953624422059,0.018792001691957314
0.01467069171237595,0.011905741999546688
0.014572551225038135,0.014523671286801498
0.014704130328315145,0.013184820460776488
0.014582973047652666,0.015341533342997232
0.01438623652168933,0.014211515672504902
0.01429778465628624,0.014952498567601044
0.01430537509085501,0.013101773309210937
0.01404030313956387,0.014074227007726828
0.014405125939232462,0.02050267510364453
0.014104196664603318,0.013169064842164516
0.014008336173260914,0.02211052190512419
0.013865797013920897,0.011374712807436784
0.013907977439463138,0.021397128793100517
0.013644227765062276,0.01764761849989494
0.013691010461134068,0.017113872391482193
0.013551832675933838,0.01148426945010821
0.01348429875864702,0.014817208707332611
0.013498543029760612,0.012102926341195901
0.013265940176651758,0.024841506620248158
0.013244256085770971,0.013433131304879983
0.013257422550636179,0.010412872988730669
0.01331831033571678,0.012792680233716965
0.01298595955967903,0.010743953434129556
0.013106393282027805,0.021116637679437795
0.012944036279092817,0.013463255738218625
0.012837067078141605,0.013535997954507668
0.01273801864026224,0.012225270407895247
0.01265359047778389,0.018797316956023376
0.012674604458405691,0.013252507932484149
0.01236279071735985,0.012200594559311866
0.012946608510964058,0.01919559520483017
0.012437552872826071,0.012954445456465085
0.012479975757791716,0.010106151948372524
0.01220821370578864,0.021039118697245916
0.012546608550145345,0.011661749417583148
0.012397722029729802,0.012613020261128743
0.012254302618258139,0.010818583376705647
0.012360616664237836,0.010478707319746415
0.01238376185670495,0.010871307072540123
0.012381247856599444,0.016122563200692337
0.012262163391446366,0.015641722992062568
0.012122346700114363,0.01028786089643836
0.012182821169495582,0.009956624314188957
0.01200667297774378,0.011092872619628906
0.012056148924371776,0.012097609413166842
0.011969103120267392,0.009600251371661822
0.012021263360758039,0.01151834469040235
0.011904877483625622,0.009907129940887292
0.012007026854025967,0.011434889619549115
0.01183799951874158,0.00948013196637233
0.011999427083222306,0.012210460079212983
0.011893006554421257,0.01022273329521219
0.011713392037460033,0.01024074469630917
0.011773830740329097,0.012322422946492832
0.011632603877388379,0.009756022084504367
0.011985210247995223,0.009439796232928833
0.01155059230875443,0.011811506340901057
0.01171745101691169,0.01060715760787328
0.011609935181324972,0.014202399097383023
0.011679532074972111,0.012267643777032693
0.011514006228788811,0.011781791913012664
0.011644754840170636,0.01354778912415107
0.01161155976552297,0.011074360576768716
0.011589368271038812,0.013144367655118306
0.01139841742287664,0.014842579466601212
0.011401420753668337,0.011173959958056609
0.011343970246613025,0.009867545594771703
0.01141949994555291,0.01367513130356868
0.011353558615945718,0.011921680852770806
0.01116739367386874,0.012725286990404129
0.011338119891636512,0.008947773339847724
0.011384355101953535,0.010427851532896359
0.01103466525936828,0.011502253708740076
0.01135299692522077,0.011957831919193267
0.011297650321222404,0.015258004136383533
0.011223148625344037,0.009430187181880077
0.011214663717457477,0.01204862779378891
0.011079107707475914,0.015933688014745713
0.011400039282353485,0.011024663113057614
0.01082797692036804,0.013222270719707012
0.011058979554430528,0.010728812046349049
0.011261798596338314,0.012422726469735305
0.01107650929251138,0.009788771090408167
0.011050677503733074,0.011583001345396042
0.01078753100379425,0.010260116267949343
0.011044865690829122,0.00954106000562509
0.010887045752037973,0.01078437815606594
0.011121555946548196,0.010803927846252918
0.011130662619191057,0.009536005268494288
0.011020254648345358,0.00957500763858358
0.01082957351054339,0.011507240206003189
0.010881060167051414,0.010028733530392249
0.010862524172619861,0.010175735416511695
0.010770023113883594,0.00938822797810038
0.010986072782427072,0.011879708468914032
0.010835302347865174,0.01226194728165865
0.010954630092443789,0.008874549854546785
0.010748488697278149,0.00962188675875465
0.01078716337834211,0.009086771296958129
0.01086359846482382,0.009839952879895766
0.010698478738393854,0.009303616470346849
0.010923519154024475,0.010577232349663972
0.010677272364058915,0.008773489851504564
0.010884862784077139,0.012407211869955062
0.010669442302821314,0.011673611886799336
0.010577655890189549,0.010578190218657255
0.010791149654370898,0.011013430144637824
0.010624386325478553,0.011005284704267978
0.010699149891953258,0.013733515617748101
0.010596769088331391,0.009149874904503424
0.01067770643291228,0.00913713567579786
0.010544383795384098,0.010413545096913973
0.010503902309519404,0.010282878646006187
0.010507816415499239,0.009548792632917563
0.01064924976339235,0.009364603146910667
0.010480194743503542,0.011430858612060547
0.010573175551479354,0.01027723918731014
