loss2_Adam,vloss2_Adam
0.08466230493093677,0.03670272106925646
0.034074946950354124,0.029176277418931324
0.018033307538751292,0.01195761258713901
0.0186216234065154,0.024441809703906376
0.021595797549440143,0.015873347641900182
0.01669015210149262,0.010297731185952822
0.016724228475461986,0.012638072444436451
0.014881872619940516,0.011881313286721706
0.01408445485182764,0.012879136484116316
0.013168612392345333,0.011009733968724808
0.012430333833703223,0.010624928555140892
0.011833638055523968,0.011137061364327868
0.011391076731824261,0.010592608479782939
0.010969906771445976,0.009532026830129325
0.01061406304977615,0.01092810284656783
0.01020208781804232,0.009674906924677392
0.00987873924211325,0.009360205614939332
0.007606749635134988,0.00652711937436834
0.0064317682990804315,0.006358447601087391
0.006146132952862364,0.006381191255059093
0.006106243598932291,0.006326704227831215
0.0061659418758662305,0.006399669374028842
0.006148885928697008,0.006190428510308266
0.0061355576104046225,0.006877021534213175
0.006168675437733969,0.00631394664136072
0.00609165065415094,0.006208415628255655
0.006113979242988588,0.006121108133811504
0.006251503258039627,0.006030917807947844
0.00618660167503335,0.0063561965168143315
0.006139592188821339,0.006404572224710137
0.006190470108241939,0.0063511248445138335
0.006217118441675077,0.0066112141745785875
0.00629943040172186,0.00634548079688102
0.006271008138462682,0.006635583413299173
0.006273550868226106,0.006218902708496898
0.006218970753252506,0.006236217721986274
0.0062291283632957325,0.006523213737333815
0.006361523126115036,0.006487084028776735
0.006352727065164158,0.006708639324642718
0.006342042686061605,0.0063780185106831295
0.0063019260586075045,0.006496215161556999
0.006366826004951316,0.006227961159311235
0.006283856130561189,0.0070743351825512946
0.006375166543019826,0.006200399657245725
0.006257253096384161,0.006916122627444565
0.006369420005392064,0.006159656040836126
0.006298830749823109,0.00681921075253437
0.006378354443072835,0.006315199949312955
0.0062923840527861,0.00640506671819215
0.006368328348103473,0.006364745825218658
0.006283522761591217,0.006470209026398758
0.006344539962489815,0.006264647585339844
0.006374631313305786,0.006433721127298971
0.006371189511435873,0.0061170820651265485
0.006326913128278273,0.006455034968287994
0.006327916357857997,0.006457242726658781
0.006347507046645179,0.006357488203017662
0.006313080738490338,0.00611377718936031
0.00633192781413741,0.006142306238568078
0.006317887013531564,0.006645855086389929
0.0063053121352020436,0.006202252892156442
0.006273138706627137,0.007084465934894979
0.006347838669385323,0.006202640982034306
0.006353055917904438,0.006670722970739007
0.0063106117407133915,0.00626851631871735
0.0063094710040947095,0.006855157980074485
0.006301996205686866,0.006572070473339409
0.006313247749965419,0.006348418091268589
0.006298779852359611,0.006668120467414458
0.006306755507145734,0.006623054253092657
0.006255852055105874,0.006366076976216088
0.006248212491353864,0.006766023056115955
0.006310199288076118,0.006513462246706088
0.00630177732776193,0.006845053964449714
0.006318371431381606,0.006196170599044611
0.006350156970952144,0.006232735545684894
0.0062648982104078375,0.006675360103448232
0.006302949962178793,0.005907255632337183
0.006267896620556712,0.006415250109663854
0.006227110950824092,0.005943228859299173
0.006133173677988131,0.006568110140506178
0.006255781538236667,0.006390424833322565
0.006212168777197161,0.006579109370553245
0.006259396816056003,0.006231093779206276
0.0063569543383303374,0.006629271219329287
0.006272398825625286,0.007130013157924016
0.0063623739201027684,0.007007428813570489
0.006356192608911763,0.00605294822404782
0.006087551550830112,0.006134132854640484
0.006257828910533777,0.007128936316197117
0.006257526333416428,0.006935289440055688
0.006217059042469105,0.006416171808571865
0.006350340085405418,0.006731743652683993
0.0063595834140227556,0.006097605723577241
0.006126012036796002,0.006780597517111649
0.0060973917955861375,0.007027403393294662
0.0063203370801227935,0.00697220565052703
0.0063200786038685374,0.006779708957765251
0.0063516859081573784,0.006013512980037679
0.006273199252866428,0.006119346498356511
0.006341558836592252,0.006161624876161416
0.006280093621599543,0.006107244233135134
0.006282400487072985,0.0058681101848681765
0.006411581235143411,0.006177495447142671
0.0062794526114457235,0.005955297111844023
0.006225871237213998,0.006785298348404467
0.006271812568336506,0.006345411083505799
0.006292829536558951,0.00706746953073889
0.006211548146572621,0.006392203737050295
0.006328009277828695,0.006857851015714307
0.006295952343327158,0.00645207182969898
0.006277792580316172,0.0062722862348891795
0.006281238377970808,0.006350759028767546
0.00633405614301891,0.006335620360914618
0.006321975882576012,0.006216363360484441
0.006325107423917335,0.006075173597006748
0.006197700170827482,0.00641823352392142
0.006250164207920213,0.005865193612407893
0.006212337829364354,0.006437451074210306
0.006214403174132766,0.006691997405141592
0.006293583633925985,0.006437940018561979
0.006232632375459242,0.006188609171658754
0.006293182973476017,0.006188093781626473
0.006292138262377942,0.006057199459367742
0.006253599466564243,0.006010015184680621
0.006299009488429874,0.007051271522262444
0.006415391508626807,0.00708777168377613
0.006451544968192191,0.006267007246303062
0.006231486941139926,0.0058063298735457165
0.006249690144185853,0.00607039862855648
0.006195009675780859,0.006424072043349345
0.006228599211146288,0.006315525097306818
0.006250234173528631,0.006335191506271561
0.006251337078591699,0.006229197431821376
0.006222606660551666,0.006200180117351313
0.006231918369474656,0.006596486045358081
0.006286924026961274,0.00673375705567499
0.006257544004577486,0.0063212665263563395
0.006213914294836714,0.006530703802127391
0.0062483406680471755,0.006116205477155745
0.006218499712892534,0.006036635507674267
0.006158437158720677,0.00625490063490967
0.006068501792683759,0.005996081473616262
0.006385695148149834,0.006435085379052907
0.0063668956452816285,0.006033917636765788
0.006228960940943044,0.005953664251137525
0.006356736261616735,0.006616144732106477
0.006253091775921776,0.00612762599484995
0.00615933132768773,0.006306985315556328
0.006163591289591482,0.0072229314634266
0.006238487371079186,0.006163833352426688
0.0062526626416536816,0.0063283183456708985
0.006173355508294395,0.0063344764833649
0.006195270706324235,0.006822846383632471
0.006294349160538439,0.006113334558904171
0.006073918672935928,0.007657439001680662
0.006430427649962332,0.006275788686859111
0.006247424972517525,0.0062648505554534495
0.006233208186184878,0.007035230984911323
0.006251117574078415,0.006327521269364904
0.0062419378561625145,0.0062046584983666735
0.006183238385026069,0.00636858099217837
0.006236398685038747,0.006194244255311787
0.0062391734476584726,0.006125976195714126
0.006265272519907311,0.006686530968484779
0.006220006702385624,0.0062467063156267
0.006174667618538746,0.006496361903070162
0.006248571810668663,0.0073560665477998555
0.006329343072138727,0.006187769894798596
0.0066067683818640515,0.0067539017569894595
0.006228075866067015,0.007591303302130352
0.006223239326466094,0.006018417324715604
0.006211272396338994,0.00625839220204701
0.006247289485626799,0.006622426386456937
0.006184932429973474,0.006490628293249756
0.006240775743636358,0.006747236882802099
0.006265991494086955,0.006411841798884173
0.0061501923482865095,0.006185659905895591
0.006176701038117137,0.0066495131856451435
0.006239385744693744,0.007658584509044886
0.00688026799916235,0.007316106813959777
0.006342154051012853,0.006618633245428403
0.006230306719183265,0.006187581088549147
0.006066330516820445,0.006662047700956464
0.0062344740384587035,0.006658292084466666
0.00617813561728005,0.006524324009660631
0.006122485262013096,0.006159124546684325
0.006170162184656981,0.007203715950405846
0.006186084462302353,0.0068671002324360115
0.006302311841864139,0.006182789453305304
0.006197945029913064,0.007244927265370886
0.006239971015876269,0.006718225874161969
0.00608629868571263,0.006435475739029546
0.006188609685255762,0.006640479201450944
0.00625527637791546,0.00582778387858222
0.006185094565700959,0.006000983121339232
0.006342917708132197,0.008321349780696133
0.006581264161093927,0.007417252423086514
0.00623960915254429,0.006263870125015576
0.006158713261624251,0.006094331484443198
