loss1_QHAdam,vloss1_QHAdam
0.1767976371365435,0.09813501137495041
0.08799647171357099,0.07151597565412521
0.06950661112631068,0.06293313616514205
0.06118569777292364,0.06348550365368526
0.055095232129096984,0.04375821962952614
0.05113860625379226,0.04778053695956866
0.04784654438495636,0.048925958156585694
0.045392848921172756,0.04743016857902209
0.043457403731696743,0.047356684654951096
0.04188622136677013,0.03590358563264211
0.04030751932543867,0.04775453621149063
0.0391795987592024,0.0485460752248764
0.038156984697369965,0.03642969380815824
0.037201907983597585,0.04635176847378413
0.03635542854842018,0.03512918291489283
0.03561592228097074,0.036390358358621595
0.034823026735116454,0.04316174478332201
0.03422192532875959,0.028284756322701773
0.033345677473965815,0.03793010891477267
0.03287703613849247,0.026267107700308163
0.03236387661187088,0.0362846551835537
0.0317720354120521,0.03267044697205226
0.03130972772310762,0.0255843891898791
0.030874387321226736,0.029667987138032915
0.030396702425444826,0.0322297437787056
0.029884338911841897,0.02849103977282842
0.02953136207163334,0.029271517127752306
0.02915114543893758,0.030691676566998165
0.028795820404501522,0.027298203950126967
0.028549714574919026,0.030346478432416914
0.028040058360380284,0.03406976234912872
0.02774923839025638,0.03600734907388687
0.027527014117907075,0.028500606819987298
0.027264741117463392,0.030329296052455903
0.02690339331942446,0.03024582203725974
0.026724414299516115,0.02154352374871572
0.02647257558738484,0.021181783725818
0.026185569887652117,0.029360028301676114
0.025937101220383365,0.03547103873888652
0.0257873395067804,0.024143388544519744
0.025528998839504578,0.02627466103434563
0.025336227347745616,0.02400030538936456
0.02504027714887086,0.02626751559972763
0.02483609520863084,0.03154700420300166
0.024699935109299773,0.0188997308164835
0.02451222541402368,0.0254208900531133
0.02438297368761371,0.022073572541276613
0.024125077525482458,0.02039206863939762
0.023973624464343576,0.026250686744848886
0.023803661818013473,0.02207376000781854
0.023698242452214746,0.02108132462700208
0.023542957234032012,0.01921474205950896
0.023415900486357073,0.026769606212774914
0.023170795974486014,0.026199533780415854
0.02304430245739572,0.024393944735328358
0.02296780038405867,0.02031052207450072
0.02266747292525628,0.024621273731191953
0.022641230925041087,0.018486657202243805
0.022505146236104123,0.018457542146245638
0.022351313561201097,0.021526415954033533
0.022217599294641437,0.023409577965736388
0.02211986861860051,0.023338427603244782
0.021994194388389586,0.02727754098176956
0.021912739424144522,0.01982474664847056
0.02177368748188019,0.019268228098750114
0.021636945381760597,0.02161762457092603
0.021444218448856297,0.021257028112808864
0.02145978784911773,0.025037619441747667
0.02129074185823693,0.018883885646859805
0.02118746358945089,0.03172767757376035
0.02114481667998959,0.026058440034588178
0.020973795287749345,0.02176280858616034
0.020827350387678426,0.017895028963685035
0.02090124738479362,0.018445917288462323
0.020713802597978535,0.02614975338677565
0.020665805364356322,0.018671607067187627
0.020531672274365146,0.01977814563115438
0.02051251002795556,0.019820936292409896
0.02034562631389674,0.021868484740455944
0.020230476210222524,0.01791965805987517
0.020202450517345878,0.02124609653155009
0.020046169339733966,0.020447832480072974
0.019986920929130386,0.01669269234438737
0.0198958225855056,0.021140372022986412
0.019844487433924394,0.014617264213661352
0.019756798963336382,0.016591906636953355
0.019662563225802253,0.018392132446169853
0.01958757757965256,0.01900686274965604
0.019545525579768068,0.018364611312747
0.019517436620067146,0.020456222345431645
0.019335044107016395,0.02255888238052527
0.019308077544850463,0.015692534441749256
0.01921418099894243,0.021222239995996157
0.019078271408291422,0.023329731206099193
0.019098423370543648,0.017622571672002475
0.01900430197663167,0.026522901808222137
0.018866710303460852,0.016914083952705064
0.018869501240113204,0.01997531760732333
0.018789417706868226,0.0175129230817159
0.018777466068373008,0.02182563983400663
0.018604354378055125,0.01955295345187187
0.01855745164085837,0.021430349166194598
0.018552271927104277,0.019594887167215348
0.018460839616025196,0.020108999426166216
0.018337487057727926,0.015793713892499606
0.018319646245416474,0.019276291499535244
0.01823519356724094,0.02106843336423238
0.018164070734206367,0.018366031567255657
0.01814239894379588,0.017742888808250427
0.018087921536144087,0.017783068642020224
0.017992348297553903,0.016810941874980927
0.017888524881180597,0.019661134575804075
0.01794493577410193,0.01754046071569125
0.017827570071991754,0.023655278970797857
0.01775724679669913,0.014999941530327002
0.0176772689144401,0.012291953066984813
0.017669247875318806,0.016071170141299565
0.017615848961998436,0.014039897260566552
0.0175228030769264,0.017868980651100475
0.01750970991613234,0.017358638033270837
0.017420631076483166,0.015286151890953382
0.01730295831797754,0.016246003468831382
0.017285977010341253,0.01577771258354187
0.017221986786407583,0.014850541949272156
0.01726010243024896,0.01802383580803871
0.017148211324916167,0.01768423374990622
0.017035135453238207,0.02068638311823209
0.016998057707267648,0.0160400503128767
0.016912105628672767,0.014047224382559459
0.016919328699655393,0.019589924598733585
