loss1_AdamW,vloss1_AdamW
0.09060505800738054,0.052136509070793785
0.04229616344851606,0.04849786110719045
0.03718778805171742,0.04733924575646718
0.033673223475323005,0.02992422565817833
0.03195185843373046,0.025492481216788293
0.030397088873912306,0.03516146609683832
0.029314933715497746,0.02646047167479992
0.028117670128450675,0.02329834467669328
0.02754997736653861,0.0259644439915816
0.02689851341615705,0.028119286641478537
0.025800331048229163,0.026478711664676666
0.025776401201153504,0.040804565916458764
0.024457123429897955,0.032073357527454695
0.024505845843869098,0.024387673154473304
0.023992247213773868,0.02680985189974308
0.0234342889005647,0.020908807617922624
0.022466992381302748,0.020314563838144145
0.02340207939419676,0.021290085896849633
0.021990710758111057,0.021707010445495445
0.021788246554048624,0.02480280289053917
0.021414466660250635,0.028539070134361584
0.02149882210747284,0.03113409235080083
0.021475743786815334,0.026783436963955562
0.020286396842669037,0.02265309550364812
0.02070960872138248,0.016293651814262074
0.0207169902719119,0.017310870957871278
0.020331869066638104,0.027709035933017732
0.019960705578765447,0.01753967668612798
0.019773025013068143,0.01589147892097632
0.01986803967812482,0.016504186699787777
0.019763443518210858,0.018040153980255127
0.019266378217321984,0.01561592152218024
0.019204662491293514,0.01903769653538863
0.019177646237261155,0.026784674728910128
0.018971668946830667,0.01632565952340762
0.018680808179080487,0.01914966710160176
0.018468589386519265,0.019000848561525344
0.01888398596249959,0.014236430515845616
0.018437790530131143,0.016069176288942496
0.01824804257426192,0.01763602000226577
0.017778574679266003,0.015296041063964367
0.018355842905886034,0.015166241998473802
0.01782257348868777,0.023516110186775525
0.01759213708867045,0.01485421555240949
0.017534496221033966,0.01822639940182368
0.017876145272570497,0.014964080976943175
0.017409185737809713,0.014353829396267732
0.017165422246736638,0.017142022296786307
0.01737438141686075,0.018991842466096084
0.016862737181870376,0.018136736191809177
0.017106790346257828,0.01668389259278774
0.016984494770274444,0.014593281194567681
0.016709659674588373,0.01632915316770474
0.017406802727895625,0.031047508334120115
0.01657905899820959,0.014265647081037362
0.016418229895917808,0.023928233057260512
0.0166012821552508,0.013719446077942848
0.0161018640315708,0.017048978139956792
0.01633402247989879,0.01360161153227091
0.0160950532529284,0.012779266280432543
0.015837202452999705,0.013193048427502314
0.015913269124486866,0.016307681096096833
0.016129068678354515,0.01753881606211265
0.015773408668444438,0.0160221946289142
0.015559696163763018,0.018587181329727174
0.015646366760572968,0.013681705315907797
0.015707060625886216,0.016351336722572645
0.015384998051559224,0.016519925187031426
0.015532710716566618,0.015363674022257329
0.015325913833782954,0.014270274591942628
0.015175303859307486,0.014482740516463916
0.01518011854150716,0.01308990870664517
0.015091740368920215,0.01386141703526179
0.015262096061426051,0.01437933100014925
0.015254600027028251,0.011806697795788447
0.015265900216120131,0.02339367076009512
0.014932620748000986,0.015776096026102703
0.014823251391596654,0.013620848705371221
0.015076512121978927,0.017177329321702323
0.01493820991191794,0.012983309259017308
0.015016253827249302,0.013844531779487928
0.014724405583213357,0.013286449904243151
0.014793217730434502,0.01346127124875784
0.014614764371777281,0.01157405223697424
0.014767863101818983,0.011940506915251415
0.01461622800502707,0.0117182361582915
0.01468242500853889,0.014683361018697421
0.014308037700021968,0.012279796411593755
0.014504275981117698,0.012392916190127532
0.014418789602377835,0.016456982729335625
0.01438513495071846,0.013968377369145552
0.014188382203964626,0.012523561423023542
0.014152699696228784,0.01146789163351059
0.014366591327768914,0.011132462794582049
0.014320529694942867,0.012818087339401246
0.014207235721104286,0.016331732014815012
0.014370429235346177,0.0120394418562452
0.013820752005804987,0.013430280923843383
0.014397264825508875,0.014334117792546749
0.01375096004149493,0.011569231343766053
0.014246938977171393,0.020414759347836178
0.013811842161504662,0.018264192322889963
0.013968639186199974,0.013346823217968146
0.013812034405329647,0.01734386621415615
0.013838668459040276,0.0121502198651433
0.01394914906209006,0.011170563283065954
0.013994350985130842,0.013117016012469928
0.01381354639240924,0.012437477044761181
0.01375318969917648,0.011948373836775621
0.013604433184160906,0.016286216164628664
0.014000284897930482,0.01207475520670414
0.013650883370900856,0.015534553818404675
0.013609356359085617,0.015623302196462949
0.01357976007330067,0.01335897060483694
0.013581577288753846,0.011742132239043713
0.01346830726283438,0.011227729161580404
0.013450666824684423,0.012135177304347357
0.01333219992676202,0.011090122980376085
0.01343632833528168,0.012766666129231453
0.01349842129472424,0.011026258854816357
0.013437492168124985,0.01481444764882326
0.013290234135354266,0.01200963681936264
0.01337155647751163,0.013250690410534541
0.01330614860399681,0.011798686355352401
0.013355963023708147,0.011356163988510767
0.013310154948602704,0.011698388680815696
0.013204530807540697,0.01827009568611781
0.01355211030779516,0.012345758688946565
0.01329980459239553,0.014418000591297945
0.013177483423667796,0.014175851322710514
0.012944537550649221,0.013041727644701798
0.01324395345414386,0.011289371510346731
0.01299930162464871,0.015274601511657238
0.012945084474104293,0.01406428478906552
0.012967264799949,0.012636047879854838
0.013136952784131555,0.014517166383564472
0.012947808077230174,0.013729517010351022
0.013268675061271471,0.012069467686116695
0.0129064561707132,0.011969216133157412
0.012917272310484859,0.017310222109158835
0.01305398998146548,0.012600616245220105
0.012916622637825854,0.012476174749433994
0.012897984468323343,0.010870565262933573
0.012961257977958988,0.011238825722287099
0.012826938666403293,0.012059656557937464
0.012756033779067151,0.011905154302716256
0.012788158817764591,0.011678276946147283
0.012495936002363177,0.012946624795595805
0.012639237902620259,0.012709503362576167
0.012693530061227434,0.015224486040572326
0.012896713480353355,0.01571313956628243
0.012620379166129757,0.013728224687278271
0.012667222927160124,0.010907276635368664
0.012638606580302995,0.011846922447284063
0.012725376277285464,0.013563094884157181
0.012742054632043137,0.017277563316126666
0.012703273900948903,0.011838857998450598
0.01244633054952411,0.012882030628621578
0.01277235065707389,0.017925922952592373
0.012788562186938876,0.01493531300375859
0.012703302734476679,0.010791461790601413
0.0123405987615971,0.013285722968478998
0.01264376448752249,0.012820137950281302
0.012629206697730457,0.011639084726572036
0.012354592301389751,0.01257797563324372
0.012609530607567114,0.01072247223307689
0.01234098902037915,0.020607422250012556
0.01253240420888452,0.012286758532126744
0.01235695265803267,0.013801694932083289
0.012418208838385694,0.012441056696077188
0.012410535438095822,0.011603104437390963
0.012543667450547219,0.013242362921436627
0.012565741935635314,0.013479885784288248
0.012174139721428646,0.011760708215336004
0.012426337771117688,0.01199334452052911
0.012417161274043952,0.012526386598745982
0.012408017036231124,0.013930855895082157
0.012368787027457182,0.010908746287226677
0.01208082366406041,0.01311328312754631
0.012293419618597801,0.014711081956823666
0.012282517283059218,0.010464180501798788
0.012343205623328685,0.014775822773575783
0.012466865074985168,0.012677745975553989
0.012312592113719267,0.011097235654791196
0.012508618442670387,0.01122873555868864
0.011987307677374166,0.011121516371766726
0.012325448982417584,0.019852965615689753
0.012389968242715387,0.010761528487006823
0.012183145952137077,0.011082430101931095
0.012283015477306702,0.010169831946492194
0.012193639725665836,0.010431850192447504
0.012285045520347707,0.010968498052408298
0.012165310271084308,0.01798444731285175
0.012135357102050501,0.01039722120265166
0.011962378663832651,0.016956120448807874
0.011993944988969494,0.01149125529328982
0.012078136902959908,0.016503917157649994
0.012188808395582087,0.011092138789594173
0.012190071974607074,0.011123741388320924
0.012064517045941423,0.01052731254696846
0.012200554984895622,0.010413407757878303
0.01197406863574596,0.010898706654707591
0.011908112363999381,0.012944976776838302
0.011970769546926021,0.022071212373673915
0.01206373387224534,0.010874642848968505
0.01202175811437123,0.011452929767469566
0.011842373336500981,0.01259623696655035
0.012283582449178486,0.013233786078790824
0.011772716735873151,0.014303552746772766
0.012047402721994064,0.012017158962786198
0.011913896213997813,0.011279743503779173
0.011832581988590605,0.016486938347419103
0.011684474587221357,0.010646067600697279
0.01212451873807346,0.011860519014298916
0.011887069838888506,0.016601106176773708
0.011906721612109858,0.012625921837985516
0.01177849876661511,0.013849745688339075
0.011767578126314808,0.012285123320917288
0.011894522895926938,0.013829745332400004
0.011914349155829233,0.011396570235490799
0.011885911697412238,0.01438193267583847
0.0120102251792217,0.01173362589875857
0.011887987270293866,0.011142180102566878
0.011684690285254927,0.011999230278035004
0.011969875331968069,0.014424670095245043
0.011777251429636688,0.010193926076094309
0.011837103328722365,0.011450231060385703
0.011752317466280039,0.01076663843045632
0.011843756245558753,0.012762937230368455
0.011899213622159817,0.010370371766388416
0.011610841798431732,0.009717570720861355
0.011845659780589973,0.01230973968654871
0.011850459512323141,0.013802453942596913
0.0117283300156979,0.012749950950344403
0.011515633917030166,0.010814559830973547
0.011620480029021992,0.013108792267739772
0.011709443772540374,0.014664088591933251
0.011567142132231418,0.01026250671222806
0.0118492901193745,0.012079447038471698
0.011616665574776776,0.011619499867161116
0.011653888204956756,0.01228623356918494
0.011570576273124007,0.013237288430333137
0.011433877440936425,0.011569327754278977
0.011603687662412139,0.014076173176368077
0.011526115542825531,0.0122685385470589
0.01153666694308905,0.009342179950326681
0.011520649508299197,0.014661661004026732
0.01147556720630211,0.01073114651069045
0.011509938769699897,0.011730826223889986
0.011475241585032029,0.009522334706038237
0.011460977859575958,0.010270262708266576
0.01145833380016334,0.011612085834145545
0.011338315117446816,0.01020200990512967
0.01167281700758373,0.011299530570705731
0.011511478474473253,0.013091018291811148
0.011432517324738642,0.009973609585314989
0.011402495366247262,0.011540769373377164
0.01145186991222641,0.010140821255743504
0.011508985869367333,0.010534166650225718
0.011430115365368478,0.01660937677323818
0.011609698249794104,0.012738760945697626
0.01146981363765457,0.012727245800197124
0.011423177358420456,0.011685644132395586
0.01130718206438948,0.012644203814367453
0.011487209141692694,0.010719341228405635
0.011525353484732263,0.011279537909974654
0.01161168168178376,0.017859527975320817
0.0113992254107314,0.012138317732761304
0.011437777883647119,0.011222126103937627
0.011388580507872736,0.011659047322968642
0.011296447266550625,0.010536045829455058
0.011310693352318862,0.010045883748680352
0.011332612005884157,0.011402057950695356
0.011426195949535159,0.015546688097218672
0.011277714337057928,0.012996803323427836
0.011332230444340145,0.010457018076131742
0.0113214401015464,0.01168560991808772
0.011327548178679803,0.010405115697532892
0.011460193233893199,0.012286823732157549
0.011203205101849401,0.012942540404697259
0.011465226153678754,0.011447595718006293
0.011284143493017729,0.014151028903822103
0.011422900104347397,0.010709719313929479
0.011264393208219724,0.010894338188072046
0.011270853236755904,0.013304818481206893
0.011178899642518338,0.010863385938107968
0.011289079312454252,0.009780320722609759
0.011348391514271498,0.009952141979088386
0.011323523656191195,0.014518092865745227
0.01115672695483355,0.010055764553447564
0.011461465593208285,0.013918813906610011
0.011185978438486071,0.01020275746534268
0.011289911771960119,0.010432798393070698
0.01122981236392961,0.013727465865512689
0.011393308758516522,0.010243129829565684
0.011318671423284446,0.011462604122857253
0.011273814233786919,0.010819379546989997
0.011201220247237121,0.011534844594697157
0.01105985407049165,0.009988908087213835
0.011054035900270237,0.009992020724962155
0.011211537813658223,0.011295193562904994
0.011188306414467447,0.009431717613091072
0.01113202704116702,0.010699588673810163
0.01123570142313838,0.010726302176713944
0.011184453972560519,0.010296148265401522
0.011126230295090115,0.01085870659351349
0.011195036881548517,0.011398490744332473
0.011229021078742601,0.010466827724128961
0.011154878123499015,0.00974081080282728
0.011085405953228473,0.012311092777798573
0.011023056039038826,0.009608214708666006
0.011215027006014304,0.01031379355241855
0.011088491965085268,0.01062902278949817
0.011206417312516885,0.011833144702017307
0.01108989740404136,0.010739675170431534
0.011301048289984465,0.011031539760529995
0.011019845357931712,0.01014647613093257
0.011083997781443245,0.011152650116632383
0.011165469591670177,0.011026313443978628
0.011186556501642747,0.010105735789984464
0.01104146821796894,0.010634940919776757
0.011200766209293814,0.009965965119500955
0.010885569936212371,0.009376804245014985
0.011126116359277682,0.011707548933724563
0.010923562398947336,0.010733350907762845
0.010967123761553975,0.009514707957704862
0.011000136568046668,0.010489537749439478
0.010986353753682445,0.011640845229228338
0.010968162267304519,0.013706373882790406
0.010933282851734583,0.010473632575323185
0.010927489374928614,0.009781269680708646
0.010906818848979824,0.01065680434803168
0.011058097241555943,0.009400363938262065
0.010898386291063884,0.009653939244647821
0.011112206781830858,0.01037459332247575
0.010919301175238455,0.014773424786825974
0.010985653067774633,0.009887752366562684
0.01090255158438402,0.01216902082413435
0.010844424016335431,0.010304143513242403
0.010848233716014554,0.010646242449680965
0.011023605229661745,0.009676952036718528
0.010949975653606303,0.01009426507477959
0.010970973163185752,0.011456276317437489
0.011000015162369784,0.011845444833238919
0.010933150960680316,0.010693686767170826
0.010824099874890903,0.010839941727618376
0.011046797130914296,0.011008988012870152
0.010854865903144374,0.010724369443953037
0.010958397330168415,0.010802928358316422
0.010853695515104953,0.010111839639643828
0.010786108670646654,0.01034922729805112
0.010930376728448798,0.009736092396080493
0.010966657351264182,0.010694876860827207
0.010771529993371052,0.010101462977627913
0.01093437795998419,0.010364528050025305
0.011034664392033044,0.009930537637323142
0.010791341523694641,0.009774015599240859
0.010875016798210495,0.011633478827774525
0.010918092035414542,0.0098234485052526
0.010918999864774593,0.009828557431697846
0.010906449800247655,0.011175092341999213
0.010666108502403779,0.013895704808334509
0.010731985789449776,0.010598518529285988
0.010787221245686797,0.009251982521265745
0.010894308433155803,0.012441349034508069
0.010820767402210656,0.010705894532303015
0.010871226722045857,0.012509815546373527
0.010860802036874435,0.013585153244435787
0.010942330980783,0.01455458399405082
0.010946117122602813,0.011960095033049583
0.01084473817926996,0.01133500689888994
0.01078510035618263,0.009542350123325983
0.010681789720759673,0.00975385676821073
0.010829121926689849,0.010646528205523888
0.01074944272067617,0.01079590522001187
0.010768352828481619,0.009168117961535851
0.010748140970573706,0.01030791057025393
0.01082203634083271,0.009053350211431582
0.010806531083057909,0.00992558524509271
0.010837738078525838,0.01141151903445522
0.010713308991535622,0.009835181006540855
0.010728119993691936,0.010296186911563079
0.01074380606938811,0.010221810221672059
0.010806162470622974,0.009984822493046523
0.010710376535487526,0.010197045481453339
0.010841365933637409,0.012534341727693875
0.01066862525659449,0.011816009022295475
0.010780398024574799,0.01017248819520076
0.010794605187633458,0.010236920515696208
0.010547049764105502,0.009448720713456472
0.010730278688975994,0.010032653406262398
0.010813152632292579,0.012238884816567102
0.01063106235752211,0.011308335398634274
0.010635544283644242,0.009957317801813284
0.010652372570160558,0.009388504353662333
0.010766513447551166,0.010217754083375136
0.010719281145754982,0.009867224469780922
0.010770029020440929,0.011413487366090219
0.010651290818829746,0.010081604277094204
0.010646580505239613,0.009377929867555698
0.010697516772457782,0.011974681288003922
0.010688168757759473,0.00965665984650453
0.010642807683523964,0.012713349754611651
0.010639925165211454,0.00995376393944025
0.010617376907345127,0.01201108452429374
0.010658533583888236,0.013112657275050878
0.010554602363749463,0.010822045601904392
0.01075736321070615,0.01329568583269914
0.010677396201473826,0.012373595744371415
0.010607676409404068,0.009525824081152677
0.010630697718657114,0.00916745172565182
0.010604140657055028,0.010270008797446887
0.010639158873435329,0.012492168749372165
0.010594555828282061,0.011025895067801078
0.010493379790116759,0.009424650963395833
0.010651893063503153,0.00984892036144932
0.010558842158054605,0.012770315150419872
0.010574186402208665,0.010175169828037421
0.010683808852863663,0.009695043145368497
0.010517764034735805,0.01193637154996395
0.010511285340303884,0.0101603250776728
0.010673186869963127,0.009745351595183213
0.01047724812521654,0.010813226919621229
0.01059333209518124,0.010035936473558346
0.010569167601273341,0.010374527593453725
0.01065046589953058,0.01222137970974048
0.010725081581841496,0.011212080994000038
0.010651114075718558,0.009509524734069904
0.010576340151622015,0.008631250536690156
0.010554569758474826,0.014935778200626373
0.01054917180560091,0.00951432951539755
0.010469231144689463,0.00986367813249429
0.010626530599506462,0.010621945810814699
0.010527117147165187,0.01082524675751726
0.010665291941560366,0.009452346172183752
0.010472481466172372,0.010527023201187452
0.010553232632796554,0.011070045334597428
0.010498505749246653,0.010812870018184186
0.010469148045515313,0.01046301872531573
0.01036002842928557,0.011053592319289844
0.010693778399158927,0.011386045175294082
0.010344432694070479,0.011420659974217415
0.010399229544269688,0.010748820133507251
0.010362880438785343,0.011525902152061462
0.01049509130988051,0.009272598485151927
0.010584532255416407,0.010687220066785812
0.010455053259782932,0.010086248052616913
0.010452900632339366,0.009590850918243328
0.01050136975330465,0.009331411139418681
0.010404044054010336,0.009105549730360507
0.010470410100677435,0.010005505939324697
0.010467603387639803,0.01214762756228447
0.010475246662602706,0.011545128937810659
0.010454476065057165,0.011720436938107013
0.010557674826944575,0.009579777095466853
0.01041511926953407,0.009563480517516534
0.010392918292652159,0.009342863075435161
0.010425042328589103,0.013236800655722619
0.010425337549518136,0.009264858150233824
0.010393136912628132,0.01203772088388602
0.010302438550793073,0.010638811772068341
0.010333501609590123,0.009302776427318653
0.010422546415644534,0.009007209538171688
0.010410801037050346,0.008872834144781034
0.01040415831523783,0.009163900958995025
0.010345132273347938,0.008767363501091799
0.010463272810201435,0.009184227732320627
0.010400252602117903,0.008743509527295829
0.010273266702232992,0.009871157525728147
0.010365689191748115,0.009330151043832302
0.010394223635249278,0.018069322139024735
0.010465873068965533,0.013405794195830822
0.010298159817124114,0.011065059779832761
0.010384956037077833,0.009470925992975632
0.010402620426872197,0.01049342477073272
0.010341366528149914,0.010551764866958063
0.010413371535565923,0.00879382599890232
0.010416549330686822,0.010001973673701287
0.010301132661454817,0.008877077843993901
0.010389943961492357,0.009529001232236625
0.010310234167120036,0.012778758779168129
0.010208469143246903,0.009836502198129893
0.010324576920007959,0.009579471942037345
0.010543941856088007,0.010219351800779502
0.010287013472660499,0.00999277463182807
0.010340146859121673,0.010032508928328753
0.010322475154391107,0.010045395184308291
0.010408409690155702,0.01027348250647386
0.010311029593734181,0.009990728495021662
0.010358865132884068,0.011909078516066074
0.010210450484033894,0.009039255779236555
0.010381972615333164,0.010379337108383575
0.010165036739891066,0.009534975099066893
0.010319154103231781,0.009800843577831984
0.010201378974625292,0.009124831367284059
0.010444056685356532,0.010200917954246203
