loss1_QHAdam,vloss1_QHAdam
0.10752818711540278,0.06719203512867292
0.053450011006172964,0.04629455545047919
0.0456896623066243,0.039679697652657824
0.04144324161638232,0.036585857753952344
0.0384902482891784,0.044812440236409505
0.03608862256653168,0.02977911506096522
0.03448335374891758,0.034129151100913684
0.032759491734644944,0.02627600389222304
0.03162487775963895,0.03114026440680027
0.03035230431048309,0.024617632913092772
0.029468135430532342,0.034904065797726314
0.028616811388993964,0.03367631839712461
0.02780073492185158,0.02163163723051548
0.027011209631667418,0.02261152729888757
0.02629874417404918,0.026508906389276186
0.025669652843300035,0.017646995847423873
0.025062426180523983,0.018940120555460453
0.024634152940529234,0.021866916328668596
0.02409181912637809,0.0228361440350612
0.023553827174446162,0.02445958339671294
0.02320688067771056,0.0169416831061244
0.022671912234933936,0.022706618348757427
0.022443164127276226,0.026223325848579407
0.022003838323056697,0.02032005053261916
0.021613929596893927,0.018597767325739065
0.02129530498823699,0.015352391918500264
0.02094122886570061,0.022266531199216844
0.020571189925951115,0.019537157533069453
0.02035331517282654,0.014519159346818925
0.020105360251577463,0.020628421065708002
0.01978801945246318,0.020091426859299343
0.01952657934804173,0.015940916948020457
0.019323922449175048,0.018215915891031425
0.0190153499355211,0.016448770741621654
0.0187968078619417,0.020806750282645226
0.018566051216248203,0.01810137245307366
0.01841588169248665,0.01639403069516023
0.018270871112013566,0.015640742147962253
0.017939134591642546,0.0158558520997564
0.017795485012233256,0.021226509906351568
0.017593185762272163,0.014363953816394012
0.017460203481947673,0.013845953645805518
0.017255173519692,0.018988068575660388
0.017116458625916174,0.014552523324886957
0.016999018476289863,0.013798109645644823
0.016784087048295666,0.019025284913678962
0.01662108157180688,0.016670356348156928
0.01645594172924757,0.014932633531590302
0.016318383805892046,0.016901458834608397
0.016255467873724068,0.014426140879591307
0.016075634180622942,0.017120860137045384
0.015984942212262574,0.0182502857397
0.015901098093127505,0.012206597171723843
0.01577003544349881,0.013252551714579265
0.015674032604431405,0.015552945623795191
0.015551185099955867,0.013817060485482216
0.015437627043794182,0.016617912034193674
0.015331419228192637,0.0133566679880023
0.01522549918250126,0.015508872794608275
0.015166073083220159,0.014843132130801677
0.015006872340160257,0.014844900511205196
0.015011387754012557,0.013638164502878984
0.014877529461813324,0.013788433795173962
0.014809098232756644,0.018907192091147104
0.014743594836662797,0.012508704635004203
0.014592958402546014,0.010556926055500905
0.014543236975722454,0.01789096988985936
0.014513130015529254,0.015579165309667587
0.014415031050057972,0.017498034179210663
0.014263514849192955,0.011785692133009434
0.01432717675628031,0.013981572901209195
0.01411518959547667,0.016191604755818843
0.01409136575416607,0.013695568929115932
0.01405597953892806,0.013641336647172769
0.013988357927211944,0.014339341774582863
0.013889005953336463,0.014963194047411282
0.013858619446263595,0.012287637025117874
0.013774553198586491,0.011371053467194239
0.013731270349201035,0.01371483820428451
0.013646209709565428,0.012474679422875246
0.013576310807729468,0.009984909695883592
0.013552337320192771,0.013962504838903746
0.013461517948876409,0.015036147840321064
0.013392750288414605,0.014277406118810176
0.013400613505174132,0.013901983002821604
0.013299275268964907,0.010734575641651948
0.013205892078359337,0.012722229373951753
0.01322559953349478,0.01446496218442917
0.013124165556448348,0.014352233971158663
0.01311508612838738,0.010876132115721703
0.013036103366490673,0.01141215133294463
0.012966999451465466,0.00912756490583221
0.012944595436182092,0.013803394086658954
0.0128519382163444,0.01106562809397777
0.01280500961993547,0.011774749902387461
0.012747520700754487,0.010338536744316418
0.01272203343865626,0.010211809078852335
0.012718496332712033,0.0162322370732824
0.012588390463196179,0.012501043046514193
0.012618878456818706,0.015603854924440384
0.012524010812315871,0.01131602244451642
0.012468252478057848,0.012610729724168778
0.012495588605018223,0.010027796388914188
0.012404436117147697,0.014752157400051752
0.012374944611069034,0.012953757906953493
0.01232004363834858,0.009954845567544302
0.012244882625034627,0.010651007262368997
0.012215600262012552,0.010121858187019824
0.012206165425260278,0.01024799757450819
0.012196160428664263,0.012177254997193814
0.012117341199780212,0.010627336163073778
0.01214825604154783,0.014110850378870964
0.012008408515330624,0.012694746150324742
0.011989490849130294,0.01123870168129603
